excluir,exceptuar.marcar.limitar.reservar.restringir,verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,ex-clu-ir
selva,bosque.brenha.floresta.mata,substantivo feminino,sel-va
sobremesa,pospasto,substantivo feminino,so-bre-me-sa
puxao,atracao.repelao.encontrao.empuxao.empurrao.apertao.sacudidela.repuxao.esbarro.sacao.safanao,substantivo masculino,pu-xao
violencia,frenesi.furor.furia.impetuosidade.repelo,substantivo feminino,vi-o-len-ci-a
caspa,carepa,substantivo feminino,cas-pa
esperar,aguardar.contar.confiar.acreditar.gestar.desejar,verbo intransitivo.verbo transitivo direto.verbo transitivo indireto.regular,es-pe-rar
capacete,penacho.cimeira.elmo,substantivo masculino,ca-pa-ce-te
civil,afavel.cortes.civel.paisano.polido.secular.social.urbano,adjetivo de dois generos.substantivo masculino,ci-vil
decorar,adernar.ornamentar.engalanar.enfeitar.embelezar.ataviar.aparatar.alindar.aformosear.adornar.ornar,verbo intransitivo.verbo transitivo direto.verbo transitivo direto e indireto.regular,de-co-rar
nervo,tendao.nervura,substantivo masculino,ner-vo
som,ruido.timbre.tinido.toada.voz,substantivo masculino,som
imaginacao,devaneio.fantasia.ficcao.ilusao.quimera.sonho.visao.mentira.crendice.supersticao,substantivo feminino,i-ma-gi-na-cao
jaqueta,jabona.jaleca,substantivo de dois generos,ja-que-ta
moeda,dinheiro,substantivo feminino,mo-e-da
medalhao,figurao,substantivo masculino,me-da-lhao
vontade,pujanca.talante.arbitrio.robustez.forca.energia.determinacao.deliberacao.capricho.empenho,substantivo feminino,von-ta-de
fora,excepto.alem de.a excepcao de.salvo,adverbio.interjeicao.preposicao.substantivo masculino,fo-ra
remover,afastar.transferir.demitir.revolver.remexer,verbo bitransitivo.verbo transitivo direto.regular,re-mo-ver
baixo,plebeu.inferior.ordinario.grave.reles.insignificante,adjetivo.adverbio.substantivo masculino,bai-xo
conversa,palestra.palavreado.cavaco.coloquio.conversacao.dialogo.mentira,substantivo feminino,con-ver-sa
prevencao,precaucao.sobreaviso,substantivo feminino,pre-ven-cao
tinta,corante.tintura.colorante.cor.tom.colorido.mostra.indicio.sinal,substantivo feminino,tin-ta
verde,verdejante.virente,adjetivo de dois generos.substantivo de dois generos,ver-de
titulo,epigrafe,substantivo masculino,ti-tu-lo
mercado,bazar.praca,substantivo masculino,mer-ca-do
feminino,masculino,adjetivo.substantivo masculino,fe-mi-ni-no
girassol,tornassol,substantivo masculino,gi-ras-sol
circulo,arco.roda.associacao.ambiente.meio,substantivo masculino,cir-cu-lo
remexer,escarafunchar.esgaravatar.esgravatar.procurar,verbo pronominal.verbo transitivo direto.verbo transitivo indireto.regular,re-me-xer
panela,recipiente.vasilha.caldeirao.arranjo.conluio.conspiracao.grupo.bando.faccao.carie.turbilhao.redemoinho.sorvedouro.magia.maleficio.despacho.buraco.toca.cova,substantivo feminino,pa-ne-la
anel,argola.aro,substantivo masculino,a-nel
peso,pesadume.macaca.jetatura.cabula.caiporismo.cafifa.urucubaca.fadiga.opressao.abatimento.incomodo,substantivo masculino,pe-so
pagina,folha.lauda,substantivo feminino,pa-gi-na
labio,beico,substantivo masculino,la-bio
bisturi,escalpelo,substantivo masculino,bis-tu-ri
cerimonia,protocolo.etiqueta.cortesia.formalidade.solenidade.rito.embaraco.cumprimento,substantivo feminino,ce-ri-mo-nia
desviar,evitar.abster.impedir.sustar.distrair.afastar.abrir.abduzir.refrear,verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,des-vi-ar
truque,artificio.tramoia.ardil.trapaca,substantivo masculino,tru-que
pilula,logro.fraude.mentira.contraceptivo.anticoncepcional,interjeicao.substantivo feminino,pi-lu-la
aluno,estudante.aprendiz.discipulo.educando.academico.lecionando,substantivo masculino,a-lu-no
purificador,higienico,adjetivo.substantivo masculino,pu-ri-fi-ca-dor
barulhento,quieto.tacito.calado.calmo.tranquilo.pacifico,adjetivo.substantivo masculino,ba-ru-lhen-to
vertical,direito.aprumado.reto,adjetivo de dois generos.substantivo de dois generos,ver-ti-cal
no,sobre.encima.em,contracao.pronome pessoal,no
elastico,ductil.flexivel.voluvel,adjetivo.substantivo masculino,e-las-ti-co
irma,mana,substantivo feminino,ir-ma
aplauso,ovacao,substantivo masculino,a-plau-so
modelo,amostra.exemplar.padrao.prototipo.paradigma,substantivo de dois generos,mo-de-lo
hipodromo,prado,substantivo masculino,hi-po-dro-mo
monarquia,reino,substantivo feminino,mo-nar-qui-a
observatorio,mirante.miradouro,substantivo masculino,ob-ser-va-to-ri-o
danca,baile.embrulhada.folia.quadrilha.tripudio,substantivo feminino,dan-ca
entrevista,visita.conferencia.encontro.audiencia,substantivo feminino,en-tre-vis-ta
skate,esqueite,substantivo masculino,ska-te
fumado,desusado,adjetivo,fu-ma-do
corpo,assembleia.associacao.batalhao.consistencia.espessura.regimento.tropa.volume.vulto,substantivo masculino,cor-po
veu,manto,substantivo masculino,veu
vez,uma vez que.parcela.acontecimento.turno.circunstancia.situacao.ocasiao.oportunidade,substantivo feminino,vez
matagal,mato.sarca.silvado.silvedo,substantivo masculino,ma-ta-gal
envido,envide,substantivo masculino,en-vi-do
noticia,comunicacao.informacao,substantivo feminino,no-ti-ci-a
lareira,borralho,substantivo feminino,la-rei-ra
paraiso,ceu.eden.viridario,substantivo masculino,pa-ra-i-so
soluco,prantina.singulto,substantivo masculino,so-lu-co
minuto,diminuto.pequeno,adjetivo.substantivo masculino,mi-nu-to
vestido,enroupado.coberto,adjetivo.substantivo masculino,ves-ti-do
anotar,assentar.apontar.consignar.inscrever.registrar,verbo transitivo direto.regular,a-no-tar
brinde,presente.oferta.dadiva.saude.cumprimento.homenagem,substantivo masculino,brin-de
posto,colocado.disposto,adjetivo.conjuncao.substantivo masculino,pos-to
informador,olheiro.anunciador.informante.divulgador,adjetivo.substantivo masculino,in-for-ma-dor
treno,treinagem.treino.tremo,substantivo masculino,tre-no
hieroglifo,hieroglifo,substantivo masculino,hi-e-ro-gli-fo
poro,intersticio.meato.orificio.ducto,substantivo masculino,po-ro
claraboia,lucerna.trapeira.agua-furtada.claraboia,substantivo feminino,cla-ra-boi-a
faculdade,capacidade.dom.virtude.propriedade.possibilidade.direito.poder.ocasiao.licenca.permissao,substantivo feminino,fa-cul-da-de
boca,abertura.cavidade,interjeicao.substantivo de dois generos,bo-ca
lixo,despejo.detrito.residuo,substantivo masculino,li-xo
revista,exame.examinacao.fiscalizacao.vistoria.inspecao,substantivo feminino,re-vis-ta
vinho,pinga,adjetivo de dois generos e dois numeros.substantivo masculino,vi-nho
rugido,bramido.urro,substantivo masculino,ru-gi-do
carga,fardo.armamento.carregamento.municao,substantivo feminino,car-ga
molhado,empapado.encharcado.ensopado.embebido,adjetivo.substantivo masculino,mo-lha-do
satelite,lua,adjetivo de dois generos.substantivo masculino,sa-te-li-te
nacao,pais.patria.regiao.governo.nacionalidade,substantivo feminino,na-cao
derramar,entornar.espargir.esparzir.verter,verbo pronominal.verbo transitivo direto.verbo transitivo direto e circunstancial.verbo transitivo direto e indireto.regular,der-ra-mar
conhecido,divulgado.afamado.celebre.famoso.sabido,adjetivo.substantivo masculino,co-nhe-ci-do
fronteira,marco.separacao.baliza.limite.marca.divisao,substantivo feminino,fron-tei-ra
guardiao,arqueiro.capanga.goleiro,substantivo masculino,guar-di-ao
funeral,enterro.enterramento.inumacao.mortorio.saimento.sepultamento.funebre,adjetivo de dois generos.substantivo masculino,fu-ne-ral
juri,julgamento.banca,substantivo masculino,ju-ri
estatua,escultura,substantivo feminino,es-ta-tu-a
militar,armifero.tarimbeiro.soldado.guerreiro.combatente.beligerante.aguerrido.mavorcio.armigero.tropa,adjetivo de dois generos.substantivo masculino.verbo intransitivo.verbo transitivo indireto.regular,mi-li-tar
exame,examinacao.fiscalizacao.inspecao.revista.vistoria,substantivo masculino,e-xa-me
financas,erario,substantivo feminino plural,fi-nan-cas
rosnar,amolar.resmonear.resmungar.rezingar,substantivo masculino.verbo intransitivo.verbo transitivo direto.verbo transitivo indireto.regular,ros-nar
cabelo,pelo,substantivo masculino,ca-be-lo
italiano,italo.italico,adjetivo.substantivo masculino,i-ta-li-a-no
jornal,publicacao.jorna.paga.gazeta.ordenado.remuneracao.salario.vencimento,substantivo masculino,jor-nal
decoracao,embelezamento.enfeite.ornamentacao.memorizacao,substantivo feminino,de-co-ra-cao
palhaco,bobo.histriao.truao,adjetivo.substantivo masculino,pa-lha-co
piranha,meretriz.prostituta,substantivo feminino,pi-ra-nha
terminal,final,adjetivo de dois generos.substantivo masculino,ter-mi-nal
filme,fita.pelicula,substantivo masculino,fil-me
angra,baia.calheta.enseada,substantivo feminino,an-gra
ativista,militante.defensor,adjetivo de dois generos.substantivo de dois generos,a-ti-vis-ta
licor,liquido.solucao,substantivo masculino,li-cor
envelope,sobrescrito,substantivo masculino,en-ve-lo-pe
bicicleta,zica.camelo.magrela.puxeta,substantivo feminino,bi-ci-cle-ta
anuncio,pregao.proclamacao.previsao.aviso.indicio,substantivo masculino,a-nun-ci-o
limpar,enxugar.expurgar.purgar.purificar.assear.lavar.mondar.acrisolar,verbo bitransitivo.verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.irregular,lim-par
escultor,estatuario,substantivo masculino,es-cul-tor
separacao,subdivisao.divisao.secessao.fragmentacao.desuniao.desmembracao.desmembramento.desintegracao.desagregacao.desanexacao.ramificacao,substantivo feminino,se-pa-ra-cao
palavra,termo.vocabulo.frase.declaracao.promessa,interjeicao.substantivo feminino,pa-la-vra
oliva,azeitona,adjetivo de dois generos e dois numeros.substantivo de dois generos,o-li-va
tribunal,judicatura,substantivo masculino,tri-bu-nal
eleito,designado.nomeado,adjetivo.substantivo masculino,e-lei-to
inundacao,alagamento.aluviao.diluvio.enchente,substantivo feminino,i-nun-da-cao
cao,mastim.perro.diabo.biltre.canalha.cachorro.capeta,adjetivo.substantivo masculino,cao
morto,cadaver.defunto.sucumbido,adjetivo.substantivo masculino,mor-to
filhote,protegido.filho.cria,substantivo masculino,fi-lho-te
noite,tristeza.sombra.treva,substantivo feminino,noi-te
embalagem,acondicionamento.enfardamento,substantivo feminino,em-ba-la-gem
cadeado,aldraba.ferrolho.loquete.tranqueta.trinco,substantivo masculino,ca-de-a-do
pintinho,pintainho,substantivo masculino,pin-ti-nho
freezer,congelador,substantivo masculino,fre-e-zer
identificacao,reconhecimento.consubstanciacao,substantivo feminino,i-den-ti-fi-ca-cao
tributacao,taxacao,substantivo feminino,tri-bu-ta-cao
profilatico,preventivo,adjetivo,pro-fi-la-ti-co
mae,madre.causa.fonte.motivo.origem,substantivo feminino,mae
mercenario,interesseiro.venal,adjetivo.substantivo masculino,mer-ce-na-ri-o
suco,seiva,adjetivo.substantivo masculino,su-co
projetil,pedra.lanca.bala,adjetivo de dois generos.substantivo masculino,pro-je-til
sofrer,suportar.tolerar,verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo indireto.regular,so-frer
voce,vossemece,pronome de tratamento.pronome indefinido,vo-ce
compartimento,divisao,substantivo masculino,com-par-ti-men-to
febre,temperatura.interesse.desejo.sonho.inquietacao.agitacao.excitacao.moda.entusiasmo.mania.malaria.maleita.sezao,adjetivo de dois generos.substantivo de dois generos,fe-bre
homossexual,heterossexual,adjetivo de dois generos.substantivo de dois generos,ho-mos-se-xu-al
estudo,analise,substantivo masculino,es-tu-do
fatia,pedaco.bocado.mica.naco,substantivo feminino,fa-ti-a
colo,garganta.regaco.seio,substantivo masculino,co-lo
erro,equivoco.engano.desacerto.incorrecao,substantivo masculino,er-ro
tornozelo,maleolo.artelho,substantivo masculino,tor-no-ze-lo
remetente,destinatario,adjetivo de dois generos.substantivo de dois generos,re-me-ten-te
cola,grude,substantivo de dois generos,co-la
forma,aparencia.arquitetura.aspecto.configuracao.conformacao.disposicao.feitio.figura.maneira.modelo.modo.molde.sistema.sorte.talho,substantivo feminino,for-ma
museu,mistura.reuniao.variedade,substantivo masculino,mu-seu
poesia,poema.trova.verso,substantivo feminino,po-e-si-a
rosado,nacarado.roseo,adjetivo.substantivo masculino,ro-sa-do
maio,maiozinho.primavera,adjetivo.substantivo masculino,mai-o
entrada,ingressao.acesso.ingresso,substantivo feminino,en-tra-da
parafuso,prego.cavilha.tarraxa,substantivo masculino,pa-ra-fu-so
navegar,velejar,verbo intransitivo.verbo transitivo circunstancial.verbo transitivo direto.regular,na-ve-gar
maquina,aparelho,substantivo feminino,ma-qui-na
recipiente,receptaculo.reservatorio.vasilha,adjetivo de dois generos.substantivo masculino,re-ci-pi-en-te
sorriso,satisfacao.alegria.gentileza,substantivo masculino,sor-ri-so
caracol,espiral.lesma.ziguezague,substantivo masculino,ca-ra-col
sabao,censura.repreensao.descompostura,substantivo masculino,sa-bao
bomba,explosivo.petardo,substantivo feminino,bom-ba
costureira,modista,substantivo feminino,cos-tu-rei-ra
orificio,abertura.brecha.buraco.fenda.rombo.ducto,substantivo masculino,o-ri-fi-ci-o
construcao,edificacao.edificio.mecanismo.obra.sintaxe.sistema.esquema.estrutura,substantivo feminino,cons-tru-cao
linchar,linchamento,verbo transitivo direto.regular,lin-char
urna,escrutinio.feretro.capsula.vaso.caixa.receptaculo.eleicao,substantivo feminino,ur-na
escurecer,abacanar.amorenar.ensombrar.enturvar.negrejar.sombrear.ofuscar.turvar,verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,es-cu-re-cer
fritar,frigir,substantivo masculino.verbo intransitivo.verbo transitivo direto.regular,fri-tar
mulher,dama.senhora.esposa.moca.conjuge,substantivo feminino,mu-lher
padaria,panificacao,substantivo feminino,pa-da-ri-a
asno,burro.ignorante.jumento,substantivo masculino,as-no
alianca,associacao.coligacao.confederacao.federacao,substantivo feminino,a-li-an-ca
cabra,malandro.mulato.mestico.cabrito.cafuzo,substantivo de dois generos,ca-bra
internet,web,substantivo feminino,in-ter-net
formula,preceito.regra.segredo.modelo.receita.recipe,substantivo feminino,for-mu-la
donzela,moca.senhorinha.solteira.vestal.virgem.aia.dama de companhia,adjetivo feminino.substantivo feminino,don-ze-la
chines,chim,adjetivo.substantivo masculino,chi-nes
limpo,lavado.asseado.terso,adjetivo.adverbio.substantivo masculino,lim-po
fisico,material.aspecto.natural.compleicao.constituicao.corporeo,adjetivo.substantivo masculino,fi-si-co
zumbido,zoada.zoeira.zunido,adjetivo.substantivo masculino,zum-bi-do
quitacao,liberacao.recibo.quitamento,substantivo feminino,qui-ta-cao
poema,cantico.epopeia.hino.ode.salmo,substantivo masculino,po-e-ma
departamento,provincia.reparticao.distrito.circunscricao.secao,substantivo masculino,de-par-ta-men-to
oasis,prazer.conforto.bem-estar.palmar.palmeiral,substantivo masculino de dois numeros,o-a-sis
diversao,entretenimento.passatempo.desvio.divertimento.recreio.distracao,substantivo feminino,di-ver-sao
mandibula,maxila.maxilar.queixada,substantivo feminino,man-di-bu-la
furacao,ventania.ciclone.tufao.turbilhao.tempestade.vendaval,substantivo masculino,fu-ra-cao
mimo,afago.agrado.carinho.caricia.delicadeza.desvelo.dom.dadiva.finura.graca.lembranca.lisonja.meiguice.oferta.prenda.presente.primor.quindim.regalo.caricia,substantivo masculino,mi-mo
sabor,gosto.paladar.palato,substantivo masculino,sa-bor
brasil,pau-brasil,adjetivo de dois generos.substantivo de dois generos,bra-sil
castelo,fortaleza.forte,substantivo masculino,cas-te-lo
principe,alteza,adjetivo de dois generos.substantivo masculino,prin-ci-pe
balbuciar,gaguejar.tartamudear.segredar.sussurrar,verbo intransitivo.verbo transitivo direto.regular,bal-bu-ci-ar
reuniao,juncao.uniao.aglomeracao.aglomerado.conjunto.congregacao,substantivo feminino,re-u-ni-ao
misturar,baralhar.confundir.desorientar.despistar.enlear,verbo bitransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,mis-tu-rar
dinamite,petardo,substantivo feminino,di-na-mi-te
carro,automovel.carruagem.coche.sege.veiculo.viatura,substantivo masculino,car-ro
sorvete,gelado,substantivo masculino,sor-ve-te
voto,jura.juramento.promessa.consentimento.aprovacao.sufragio.cedula,substantivo masculino,vo-to
arado,amanhado.cultivado.lavrado,adjetivo.substantivo masculino,a-ra-do
negocio,acordo.combinacao.comercio.contrato.convencao.convenio.pacto.tratado,substantivo masculino,ne-go-ci-o
circo,circuito.circulo.estadio.praca,substantivo masculino,cir-co
alivio,conforto.consolacao.refrigerio,substantivo masculino,a-li-vi-o
investimento,aplicacao.emprego.inversao.dinheiro.capital.bens.agressao.ataque.impeto.nomeacao.investidura,substantivo masculino,in-ves-ti-men-to
xarope,pocao.xaropada.tisana.calda.macador,adjetivo de dois generos.substantivo de dois generos,xa-ro-pe
ocidente,oeste.poente,substantivo masculino,o-ci-den-te
violacao,crime.delito.transgressao,substantivo feminino,vi-o-la-cao
cerebro,cabeca.inteligencia.mioleira.miolo.talento,substantivo masculino,ce-re-bro
tempero,adubo.condimento,substantivo masculino,tem-pe-ro
blefe,enganacao.engano.logro.tapeacao.fingimento,substantivo masculino,ble-fe
egua,guincha.poldra.potra,interjeicao.substantivo feminino,e-gua
pegar,prender.agarrar.cativar.amparar.segurar,verbo intransitivo.verbo pronominal.verbo transitivo circunstancial.verbo transitivo direto.verbo transitivo direto e circunstancial.verbo transitivo direto e indireto.verbo transitivo indireto.regular,pe-gar
atleta,desportista,substantivo de dois generos,a-tle-ta
telha,venerar.veneta,substantivo feminino,te-lha
sal,espirito.graca.chiste,substantivo masculino,sal
banhar,aguar.irrigar.regar,verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,ba-nhar
plectro,estro.poesia.inspiracao,substantivo masculino,plec-tro
preservativo,preventivo.defensivo.camisinha.contraceptivo,adjetivo.substantivo masculino,pre-ser-va-ti-vo
detonar,estourar.estrondar.explodir.desarmar,verbo intransitivo.verbo transitivo direto.regular,de-to-nar
fertil,fecundante.fecundo.feraz.frutuario.farto.proveitoso.inventivo.criativo,adjetivo de dois generos,fer-til
submeter,dominar.subjugar.subordinar.sujeitar.controlar,verbo bitransitivo.verbo pronominal.verbo transitivo direto.irregular,sub-me-ter
obrigatorio,essencial.basico.capital.fundamental.imprescindivel.indispensavel.substancial.vital,adjetivo,o-bri-ga-to-ri-o
cemiterio,necropole,substantivo masculino,ce-mi-te-ri-o
cantor,canconetista.bardo.aedo,adjetivo.substantivo masculino,can-tor
massa,macarrao.povo.multidao.tamanho.volume.dinheiro.pasta,adjetivo de dois generos.substantivo feminino,mas-sa
forjar,manipular.maquinar.fabricar.inventar.fazer.tramar.urdir,verbo transitivo direto.regular,for-jar
convento,mosteiro.santuario.claustro.clausura.penitenciaria,substantivo masculino,con-ven-to
escavacao,depressao.vala.cova.furo.cabouco.desaferro.desentulho.socavao,substantivo feminino,es-ca-va-cao
molecula,corpusculo,substantivo feminino,mo-le-cu-la
laranja,alaranjado.ingenuo,adjetivo de dois generos e dois numeros.substantivo de dois generos,la-ran-ja
ressalto,destaque.relevo.saliencia.ressalte.ricochete.desvio,substantivo masculino,res-sal-to
numero,algarismo.quorum.quantidade,substantivo masculino,nu-me-ro
morder,petiscar.debicar.dentar.depenicar.lambiscar.mordiscar.trincar.abocanhar,verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e circunstancial.regular,mor-der
pais,patria.terra.meio.nacao.lugar,substantivo masculino,pa-is
liderar,orientar.conduzir.nortear,verbo intransitivo.verbo transitivo direto.regular,li-de-rar
choque,abalroacao.abalroamento.colisao.embate.encontro,substantivo masculino,cho-que
rastejar,inquirir.investigar,verbo intransitivo.verbo transitivo circunstancial.verbo transitivo direto.regular,ras-te-jar
seguir,proceder.progredir.prosseguir.avancar.continuar.acompanhar,verbo intransitivo.verbo pronominal.verbo transitivo circunstancial.verbo transitivo direto.irregular,se-guir
graduado,elevado.douto.distinto.diplomado,adjetivo.substantivo masculino,gra-du-a-do
pedreiro,trolha.macom.alvanel.guincho.forneiro.gaivao,substantivo masculino,pe-drei-ro
endereco,sobrescrito,substantivo masculino,en-de-re-co
olho,atencao.broto.cuidado.furo.gomo.olhar.perspicacia.renovo.vista,interjeicao.substantivo masculino,o-lho
germe,embriao.fermento.feto.raiz.semente.cicatricula.esporo.germen,substantivo masculino,ger-me
sismo,abalo.terremoto,substantivo masculino,sis-mo
engano,equivoco.ilusao.desacerto.taboca.recusa.logro.decepcao.erro.miragem,substantivo masculino,en-ga-no
ouvir,escutar.auscultar,verbo intransitivo.verbo transitivo direto.verbo transitivo indireto.irregular,ou-vir
crime,delito.transgressao.violacao,adjetivo de dois generos e dois numeros.substantivo masculino,cri-me
osso,dificuldade.embaraco,adjetivo.substantivo masculino,os-so
telefone,aparelho,substantivo masculino,te-le-fo-ne
resgate,salvacao.libertamento.redencao.salvamento.livramento,substantivo masculino,res-ga-te
inflamacao,escandescencia.ardor.calor.infeccao.incendimento,substantivo feminino,in-fla-ma-cao
amigavel,amical.afavel.benigno.conciliador.amistoso.cordial,adjetivo de dois generos,a-mi-ga-vel
rabino,mestre.rabi,adjetivo.substantivo masculino,ra-bi-no
primo,essencial.fundamental.indispensavel.primeiro,adjetivo.adverbio.substantivo masculino,pri-mo
saliva,seiva,substantivo feminino,sa-li-va
farmacia,botica,substantivo feminino,far-ma-ci-a
chupar,absorver.aspirar.haurir.sorver.sugar,verbo intransitivo.verbo transitivo direto.regular,chu-par
bebida,pocao.grito,substantivo feminino,be-bi-da
decapitar,descabecar.degolar.guilhotinar,verbo transitivo direto.regular,de-ca-pi-tar
ingreme,clivoso.declivoso.alcantilado.escarpado.abrupto.ladeirento.empinado,adjetivo de dois generos,in-gre-me
defeito,deformidade.imperfeicao.falha.dano.avaria.enguico.macula.vicio.mania,substantivo masculino,de-fei-to
vivo,espertalhao.sagaz.astuto.astucioso.arteiro.ardiloso.bulicoso.picaro.manhoso.esperto,adjetivo.substantivo masculino,vi-vo
temporada,periodo.fase.tempo,substantivo feminino,tem-po-ra-da
chuva,agua,substantivo de dois generos,chu-va
um,singular.uno.unico.aproximadamente.primeiro.qualquer,adjetivo.artigo indefinido.numeral.pronome indefinido.substantivo masculino,um
pomada,charlatanice.presuncao.unguento.peta.impostura.vaidade.intrujice.mentira,substantivo feminino,po-ma-da
infusao,cozimento,substantivo feminino,in-fu-sao
camping,acampamento.campismo,substantivo masculino,cam-ping
pano,fazenda.lado.lanco.superficie.tecido.tela,adjetivo de dois generos.substantivo de dois generos,pa-no
profundidade,profundeza.altura.fundura,substantivo feminino,pro-fun-di-da-de
descobrir,desenredar.deslindar.desvendar.achar.encontrar,verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,des-co-brir
biblioteca,livraria,substantivo feminino,bi-bli-o-te-ca
aviso,advertencia.mensagem.recado,substantivo masculino,a-vi-so
sanduiche,hamburguer,substantivo masculino,san-du-i-che
operacao,conta.calculo.computo,substantivo feminino,o-pe-ra-cao
quadro,painel.panorama.pintura.quadrado.quadrilatero.quadrangulo.tela,substantivo masculino,qua-dro
coma,j.modorra.copa.letargia.cabeleira.torpor.coorte.iba,adverbio.conjuncao.substantivo de dois generos,co-ma
refletir,espelhar.consultar.deliberar.cuidar.cismar.considerar.pensar.meditar.matutar.exprimir.excogitar.incidir,verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo indireto.regular,re-fle-tir
elefante,esmerado,substantivo masculino,e-le-fan-te
ronco,bazofia.bravata.descarga.urro,adjetivo.substantivo masculino,ron-co
supersticao,crendice.abusao,substantivo feminino,su-pers-ti-cao
comer,consumir.manducar.ingerir.ocultar.alimentar.roer.carcomer.manjar.papar,substantivo masculino.verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,co-mer
droga,medicamento.entorpecente.remedio.narcotico,interjeicao.substantivo de dois generos,dro-ga
agrilhoado,acorrentado.algemado.encadeado,adjetivo,a-gri-lho-a-do
despedida,saudacao.fim.termo.acabamento.conclusao.apartado.adeus,substantivo feminino,des-pe-di-da
polo,polo,substantivo masculino,po-lo
gotejamento,destilacao,substantivo masculino,go-te-ja-men-to
barreira,palicada.estorvo.escarpa.barranco.obstaculo.limite.empecilho.talude,substantivo feminino,bar-rei-ra
adocar,abrandar.acalmar.amenizar.suavizar,verbo pronominal.verbo transitivo direto.regular,a-do-car
cupido,amor,substantivo masculino,cu-pi-do
milionario,argentario.rico,adjetivo.substantivo masculino,mi-li-o-na-ri-o
pessoa,personagem.individuo.individualidade.criatura.ser,substantivo feminino,pes-so-a
industria,fabrica.manufatura,substantivo feminino,in-dus-tri-a
aviao,aeronave.aeroplano,substantivo masculino,a-vi-ao
subtrair,baixar.decrescer.diminuir.encolher.minguar,verbo bitransitivo e circunstancial.verbo intransitivo.verbo pronominal.verbo transitivo circunstancial.verbo transitivo direto.verbo transitivo direto e indireto.regular,sub-tra-ir
partida,abalada.saida,substantivo feminino,par-ti-da
imovel,parado.imoto.quedo.quieto,adjetivo de dois generos.substantivo masculino,i-mo-vel
arvore,pau,substantivo feminino,ar-vo-re
minar,escavar.assolapar.cavar.solapar,substantivo masculino.verbo intransitivo.verbo transitivo circunstancial.verbo transitivo direto.regular,mi-nar
ameacar,amedrontar.bravatear.sobressaltar.intimidar.assustar.apavorar.prometer.pairar.cafangar,verbo intransitivo.verbo transitivo direto.verbo transitivo direto e indireto.verbo transitivo indireto.regular,a-me-a-car
alvo,escopo.meta.intuito.mira.niveo.candido.branco.claro.fim.objetivo,adjetivo.substantivo masculino,al-vo
canoa,escaler.batel.bote,adjetivo de dois generos.substantivo de dois generos,ca-no-a
rabisco,tracos.risco.garatuja,substantivo masculino,ra-bis-co
corneta,trombeta.tuba,adjetivo de dois generos.substantivo de dois generos,cor-ne-ta
juventude,puberdade.adolescencia.juvenilidade.mocidade,substantivo feminino,ju-ven-tu-de
consulta,parecer.conselho.opiniao,substantivo feminino,con-sul-ta
vagao,carro.carruagem,substantivo masculino,va-gao
golpe,pancada.incisao.desgraca.estratagema.ardil.lance.desgosto.reves,substantivo masculino,gol-pe
medio,meao.medial.mediano.central,adjetivo.substantivo de dois generos,me-di-o
media,inteiro,substantivo feminino,me-di-a
lava,chama.fogo.torrente,substantivo feminino,la-va
bocal,betilho.boca.abertura,substantivo masculino,bo-cal
punhal,espada.gladio,substantivo masculino,pu-nhal
dobrado,agachado.alapado.encolhido.vergado,adjetivo.substantivo masculino,do-bra-do
luta,pendencia.testilha.rixa.recontro.disputa.desavenca.combate.briga.bulha.pugna.peleja.zanga,substantivo feminino,lu-ta
potro,poldro.corcel,substantivo masculino,po-tro
ninho,abrigo.antro.covil.esconderijo.guarida.habitacao.lar.valhacouto,substantivo masculino,ni-nho
costa,praia.litoral.dorso.declive.lombo.marinha,substantivo feminino,cos-ta
cego,desmedido.alucinado.desvairado.embotado.inconsciente,adjetivo.substantivo masculino,ce-go
colheita,apanha.coleta.safra.recolhida,substantivo feminino,co-lhei-ta
catastrofe,adversidade.calamidade.desgraca.fatalidade.flagelo.infortunio.reves.tragedia,substantivo feminino,ca-tas-tro-fe
ceu,firmamento.tempo.paraiso.celeste,substantivo masculino,ceu
fantasma,espectro.avantesma.avejao,substantivo masculino,fan-tas-ma
fumo,exalacao.vapor.fumaca.maconha.tabaco,substantivo masculino,fu-mo
joelho,articulacao.rotula.colo.regaco,substantivo masculino,jo-e-lho
berco,cama.comeco.leito.nascimento.origem.procedencia.patria,substantivo masculino,ber-co
areia,po.silica,adjetivo de dois generos e dois numeros.substantivo de dois generos,a-rei-a
cirurgiao,medico.operador,substantivo masculino,ci-rur-gi-ao
rosa,tristeza.amargura.desgraca,adjetivo de dois generos e dois numeros.substantivo de dois generos,ro-sa
espada,punhal.gladio,substantivo de dois generos,es-pa-da
enteada,filha,substantivo feminino,en-te-a-da
verso,poesia.trova,adjetivo.substantivo masculino,ver-so
